1.532504081726074219e+01,3.693943977355957031e+00,2.361994266510009766e+00,1.347115612030029297e+01,2.121075439453125000e+01,1.185586833953857422e+01,1.458657550811767578e+01,2.550126647949218750e+01,1.216136074066162109e+01,1.767532157897949219e+01,2.809336090087890625e+01,1.120045185089111328e+01,2.461648368835449219e+01,1.973763275146484375e+01,1.058694934844970703e+01,0.000000000000000000e+00
1.172281265258789062e+01,6.354481697082519531e+00,5.722434520721435547e+00,1.473412036895751953e+01,5.451741027832031250e+01,4.248395919799804688e+01,1.725689315795898438e+01,6.497397613525390625e+01,3.868204116821289062e+01,2.321055221557617188e+01,6.607787322998046875e+01,3.659101486206054688e+01,2.929123687744140625e+01,4.609999847412109375e+01,3.829093170166015625e+01,0.000000000000000000e+00
1.280574989318847656e+01,5.890085697174072266e+00,6.203242778778076172e+00,2.171568870544433594e+01,1.225699901580810547e+01,4.617836475372314453e+00,1.959116935729980469e+01,1.801877975463867188e+01,4.116886138916015625e+00,1.926324462890625000e+01,9.876868247985839844e+00,4.767484664916992188e+00,1.235381698608398438e+01,1.470784091949462891e+01,4.582121372222900391e+00,0.000000000000000000e+00
1.017506313323974609e+01,3.376616239547729492e+00,3.935814380645751953e+00,2.355415916442871094e+01,6.339427947998046875e+00,3.337937355041503906e+00,1.833687210083007812e+01,6.913842678070068359e+00,9.750664234161376953e-01,8.194609642028808594e+00,4.394248962402343750e+00,4.391531944274902344e+00,8.707806587219238281e+00,1.840810585021972656e+01,6.267344951629638672e+00,0.000000000000000000e+00
1.164464473724365234e+01,2.447884321212768555e+00,3.810367345809936523e+00,1.836672973632812500e+01,5.927465438842773438e+00,1.872845530509948730e+00,1.635568428039550781e+01,1.065115833282470703e+01,1.535914063453674316e+00,6.907748222351074219e+00,1.397315692901611328e+01,4.088873386383056641e+00,1.183435440063476562e+01,2.316684532165527344e+01,1.019951057434082031e+01,0.000000000000000000e+00
1.172946166992187500e+01,1.958469510078430176e+00,3.251168489456176758e+00,1.723552322387695312e+01,6.300788402557373047e+00,2.198528051376342773e+00,1.614553260803222656e+01,1.053841590881347656e+01,2.237723112106323242e+00,9.641789436340332031e+00,1.550213623046875000e+01,4.400391578674316406e+00,5.478261947631835938e+00,2.731597328186035156e+01,1.175846195220947266e+01,0.000000000000000000e+00
1.505650615692138672e+01,1.507002830505371094e+00,4.649124145507812500e+00,1.701603698730468750e+01,5.572227001190185547e+00,1.235277414321899414e+00,1.572768878936767578e+01,1.002585792541503906e+01,7.431408762931823730e-01,9.357070922851562500e+00,1.823147392272949219e+01,3.750357627868652344e+00,1.596808195114135742e+00,2.418728828430175781e+01,1.063753414154052734e+01,0.000000000000000000e+00
1.404885292053222656e+01,2.730102777481079102e+00,2.135530710220336914e+00,1.967119216918945312e+01,8.316786766052246094e+00,4.014858245849609375e+00,1.898963737487792969e+01,4.136349678039550781e+00,2.939633607864379883e+00,1.449603748321533203e+01,1.429290485382080078e+01,3.913790225982666016e+00,2.754776954650878906e+00,2.148433303833007812e+01,1.205728435516357422e+01,0.000000000000000000e+00
1.247099304199218750e+01,2.202461719512939453e+00,2.146343469619750977e+00,1.602082443237304688e+01,3.656259059906005859e+00,3.980572938919067383e+00,9.782770156860351562e+00,7.252805709838867188e+00,5.424309730529785156e+00,4.217877388000488281e+00,1.805352020263671875e+01,4.339700698852539062e+00,1.584679889678955078e+01,2.356838798522949219e+01,8.127988815307617188e+00,0.000000000000000000e+00
1.582082843780517578e+01,2.856003522872924805e+00,4.119438171386718750e+00,1.150742149353027344e+01,8.500976562500000000e+00,5.837446212768554688e+00,4.311742305755615234e+00,1.147856426239013672e+01,2.455402612686157227e+00,1.422628974914550781e+01,2.161638832092285156e+01,3.497405052185058594e+00,3.327085494995117188e+01,2.827896881103515625e+01,1.556079578399658203e+01,0.000000000000000000e+00
1.846223068237304688e+01,2.064861297607421875e+00,3.330663919448852539e+00,1.198763370513916016e+01,5.100524902343750000e+00,2.634280204772949219e+00,5.398532390594482422e+00,1.028165149688720703e+01,5.963388681411743164e-01,1.582415866851806641e+01,2.162983894348144531e+01,1.386108994483947754e-01,3.922810363769531250e+01,2.672230339050292969e+01,9.587762832641601562e+00,0.000000000000000000e+00
1.742731094360351562e+01,3.629360198974609375e+00,6.972501754760742188e+00,1.450071239471435547e+01,3.963014602661132812e+00,2.612096548080444336e+00,4.869763851165771484e+00,1.259614276885986328e+01,1.864848494529724121e+00,9.738677978515625000e+00,2.440957260131835938e+01,2.260596513748168945e+00,3.262996673583984375e+01,2.818408775329589844e+01,1.344213676452636719e+01,0.000000000000000000e+00
1.970685386657714844e+01,2.276323080062866211e+00,3.115132331848144531e+00,2.063057518005371094e+01,6.951030731201171875e+00,3.931292295455932617e+00,1.945743179321289062e+01,2.899734115600585938e+01,2.959523200988769531e+00,1.029222583770751953e+01,1.748815345764160156e+01,1.034100723266601562e+01,1.426550292968750000e+01,1.092578315734863281e+01,3.698022127151489258e+00,0.000000000000000000e+00
1.492472553253173828e+01,2.539340496063232422e+00,2.023939609527587891e+00,2.994376564025878906e+01,2.408864784240722656e+01,1.350424003601074219e+01,2.557330703735351562e+01,2.548623657226562500e+01,4.121736526489257812e+00,1.521671676635742188e+01,7.142298698425292969e+00,6.077268600463867188e+00,1.680525016784667969e+01,1.470004463195800781e+01,4.122456073760986328e+00,0.000000000000000000e+00
1.348105525970458984e+01,2.641886949539184570e+00,2.169563293457031250e+00,2.194551086425781250e+01,1.499823570251464844e+01,1.028906154632568359e+01,2.265414619445800781e+01,2.443543243408203125e+01,5.724703788757324219e+00,1.654144287109375000e+01,1.124191856384277344e+01,8.520868301391601562e+00,2.059789085388183594e+01,1.266177082061767578e+01,2.404996395111083984e+00,0.000000000000000000e+00
1.155456638336181641e+01,2.519880056381225586e+00,2.755923032760620117e+00,1.181923580169677734e+01,1.627893066406250000e+01,1.087194919586181641e+01,1.904119682312011719e+01,2.665195274353027344e+01,7.398614406585693359e+00,2.212428855895996094e+01,2.191484069824218750e+01,1.441470241546630859e+01,2.449583244323730469e+01,1.026593017578125000e+01,8.164257049560546875e+00,0.000000000000000000e+00
1.167363643646240234e+01,2.886078119277954102e+00,2.367419719696044922e+00,1.229264163970947266e+01,1.598881149291992188e+01,9.636650085449218750e+00,2.269368934631347656e+01,3.004871749877929688e+01,8.501490592956542969e+00,1.939158821105957031e+01,2.801233291625976562e+01,1.365299892425537109e+01,2.518174362182617188e+01,4.623641490936279297e+00,8.321757316589355469e+00,0.000000000000000000e+00
1.173174953460693359e+01,4.474107742309570312e+00,2.923122406005859375e+00,1.645744895935058594e+01,2.417937660217285156e+01,1.824830245971679688e+01,1.646584510803222656e+01,3.423578262329101562e+01,1.525301265716552734e+01,1.615996932983398438e+01,3.953767395019531250e+01,1.766133880615234375e+01,2.451621246337890625e+01,1.827040553092956543e+00,2.378566741943359375e+00,0.000000000000000000e+00
1.187027454376220703e+01,4.445106506347656250e+00,1.664541721343994141e+00,1.699933052062988281e+01,2.513437652587890625e+01,1.734447669982910156e+01,1.930664062500000000e+01,3.797332000732421875e+01,1.514097976684570312e+01,2.306880569458007812e+01,4.736009216308593750e+01,1.613534164428710938e+01,2.721788406372070312e+01,9.650426864624023438e+00,4.707000255584716797e+00,0.000000000000000000e+00
1.132508754730224609e+01,4.451598644256591797e+00,1.346615552902221680e+00,1.678086662292480469e+01,2.364805984497070312e+01,1.607499313354492188e+01,1.863862991333007812e+01,3.568291091918945312e+01,1.409547424316406250e+01,1.790013504028320312e+01,3.931241607666015625e+01,1.440655136108398438e+01,2.597195625305175781e+01,1.159270286560058594e+01,6.430698871612548828e+00,0.000000000000000000e+00
1.112596511840820312e+01,2.868119478225708008e+00,2.144638538360595703e+00,1.272979164123535156e+01,2.030737495422363281e+01,1.332598209381103516e+01,1.381156349182128906e+01,3.163752174377441406e+01,1.164221858978271484e+01,1.944316673278808594e+01,2.799051856994628906e+01,1.944265937805175781e+01,2.388342857360839844e+01,5.672605991363525391e+00,1.584325981140136719e+01,0.000000000000000000e+00
1.141158199310302734e+01,3.526327133178710938e+00,3.360405445098876953e+00,1.136611175537109375e+01,1.508557891845703125e+01,1.020584869384765625e+01,1.437932491302490234e+01,1.769399452209472656e+01,7.721075057983398438e+00,1.989825820922851562e+01,4.973158836364746094e+00,1.745883941650390625e+01,2.329934692382812500e+01,7.302602291107177734e+00,1.580647182464599609e+01,0.000000000000000000e+00
1.254398727416992188e+01,2.771705627441406250e+00,2.158943414688110352e+00,1.503626346588134766e+01,1.323668956756591797e+01,8.969902038574218750e+00,1.775748634338378906e+01,1.497377300262451172e+01,6.259338378906250000e+00,2.216720199584960938e+01,9.104315757751464844e+00,1.772896766662597656e+01,1.988509941101074219e+01,1.120237636566162109e+01,1.948851394653320312e+01,0.000000000000000000e+00
1.239253139495849609e+01,2.939441919326782227e+00,2.490497112274169922e+00,2.021555328369140625e+01,1.321578025817871094e+01,8.035719871520996094e+00,1.414243507385253906e+01,1.627659797668457031e+01,4.310332775115966797e+00,1.980585670471191406e+01,1.570870113372802734e+01,1.754877662658691406e+01,1.681402206420898438e+01,1.469450950622558594e+01,2.226786613464355469e+01,0.000000000000000000e+00
1.165714454650878906e+01,1.999211549758911133e+00,1.623826503753662109e+00,2.326023674011230469e+01,1.230436801910400391e+01,7.394426345825195312e+00,1.366522121429443359e+01,1.302081108093261719e+01,4.479640007019042969e+00,8.666077613830566406e+00,1.334167671203613281e+01,1.373297119140625000e+01,7.860085487365722656e+00,1.508460330963134766e+01,2.134149169921875000e+01,0.000000000000000000e+00
1.021108818054199219e+01,1.759638905525207520e+00,2.482043743133544922e+00,2.778398132324218750e+01,1.799475669860839844e+01,7.898130416870117188e+00,1.715521240234375000e+01,1.368894290924072266e+01,1.914219141006469727e+00,1.059018707275390625e+01,1.073409366607666016e+01,9.766702651977539062e+00,7.865766525268554688e+00,1.530583572387695312e+01,2.068226242065429688e+01,0.000000000000000000e+00
9.366509437561035156e+00,1.569740891456604004e+00,3.280144214630126953e+00,3.043697547912597656e+01,1.839074897766113281e+01,5.151950359344482422e+00,1.798822784423828125e+01,1.482560253143310547e+01,2.023413181304931641e+00,1.078489112854003906e+01,1.132633209228515625e+01,1.065739822387695312e+01,6.259214878082275391e+00,1.643613624572753906e+01,2.279752159118652344e+01,0.000000000000000000e+00
8.430815696716308594e+00,1.999313473701477051e+00,3.769114732742309570e+00,2.628168487548828125e+01,2.009797286987304688e+01,8.745820045471191406e+00,1.513746833801269531e+01,1.726812553405761719e+01,7.183018922805786133e-01,9.887021064758300781e+00,1.280483913421630859e+01,9.960200309753417969e+00,7.507197856903076172e+00,1.469876003265380859e+01,1.813453865051269531e+01,0.000000000000000000e+00
8.540997505187988281e+00,2.208092451095581055e+00,3.067325115203857422e+00,2.346152496337890625e+01,1.681852340698242188e+01,7.307816028594970703e+00,1.940419006347656250e+01,1.868925857543945312e+01,3.686429023742675781e+00,1.964962196350097656e+01,1.356827640533447266e+01,1.767776679992675781e+01,1.829127693176269531e+01,8.930324554443359375e+00,2.115298080444335938e+01,0.000000000000000000e+00
1.152952575683593750e+01,5.976963996887207031e+00,3.620460748672485352e+00,2.744791984558105469e+00,2.781484031677246094e+01,2.126506042480468750e+01,8.055331230163574219e+00,4.321859741210937500e+01,1.449870491027832031e+01,1.800722885131835938e+01,4.264130783081054688e+01,1.914961624145507812e+01,3.270665740966796875e+01,9.152781486511230469e+00,1.204600334167480469e+01,0.000000000000000000e+00
1.375943088531494141e+01,4.352193832397460938e+00,7.071895599365234375e+00,3.393249273300170898e+00,3.933073806762695312e+01,2.550230789184570312e+01,2.463742256164550781e+00,5.124665451049804688e+01,2.297190093994140625e+01,7.438883304595947266e+00,5.805012130737304688e+01,2.029170227050781250e+01,3.034965133666992188e+01,1.539702796936035156e+01,1.196305656433105469e+01,0.000000000000000000e+00
8.743806838989257812e+00,4.611746788024902344e+00,5.185086727142333984e+00,1.756880950927734375e+01,4.258805847167968750e+01,2.399639701843261719e+01,2.142546653747558594e+01,3.605449676513671875e+01,1.993723678588867188e+01,2.191767120361328125e+01,4.073157882690429688e+01,1.511923122406005859e+01,3.096793365478515625e+01,4.283642196655273438e+01,1.311688804626464844e+01,0.000000000000000000e+00
7.374907970428466797e+00,6.438609123229980469e+00,2.351929903030395508e+00,1.772969818115234375e+01,3.579526138305664062e+01,2.479635810852050781e+01,1.917658424377441406e+01,3.845009613037109375e+01,2.154106330871582031e+01,2.155361175537109375e+01,3.721857452392578125e+01,1.989188003540039062e+01,2.683955574035644531e+01,3.415627670288085938e+01,1.385943603515625000e+01,0.000000000000000000e+00
4.033548355102539062e+00,1.152980041503906250e+01,3.069319486618041992e+00,1.248346614837646484e+01,3.532530593872070312e+01,2.415815353393554688e+01,1.398933506011962891e+01,4.552605056762695312e+01,2.152507019042968750e+01,1.365943145751953125e+01,5.458049774169921875e+01,1.061146545410156250e+01,3.048829460144042969e+01,6.215290451049804688e+01,1.082602214813232422e+01,0.000000000000000000e+00
3.908403635025024414e+00,8.650887489318847656e+00,9.031032562255859375e+00,1.859528541564941406e+01,3.657385253906250000e+01,1.533332061767578125e+01,2.460580635070800781e+01,3.759617996215820312e+01,1.420091533660888672e+01,3.628981399536132812e+01,3.144385528564453125e+01,7.583221912384033203e+00,6.527889251708984375e+01,2.627312278747558594e+01,9.535196304321289062e+00,0.000000000000000000e+00
9.833666801452636719e+00,1.507665252685546875e+01,9.223675727844238281e+00,3.005311203002929688e+01,5.402311325073242188e+01,1.878417778015136719e+01,3.772391510009765625e+01,3.826549530029296875e+01,1.101109218597412109e+01,4.657711410522460938e+01,1.277935981750488281e+01,1.778416991233825684e+00,5.769550323486328125e+01,1.301229763031005859e+01,7.911518096923828125e+00,0.000000000000000000e+00
1.498301601409912109e+01,2.143538093566894531e+01,2.224722290039062500e+01,2.853786087036132812e+01,6.064626693725585938e+01,2.026267433166503906e+01,3.825215148925781250e+01,4.347417449951171875e+01,1.407287311553955078e+01,4.643721008300781250e+01,1.789655113220214844e+01,2.314249038696289062e+00,5.496186828613281250e+01,9.552452087402343750e+00,5.176017761230468750e+00,0.000000000000000000e+00
2.199120521545410156e+01,2.774466323852539062e+01,2.559033012390136719e+01,3.033466720581054688e+01,7.229074859619140625e+01,2.782215309143066406e+01,4.664339447021484375e+01,4.590526962280273438e+01,1.896271705627441406e+01,5.023068618774414062e+01,1.804986953735351562e+01,6.165128707885742188e+00,4.721403884887695312e+01,6.506588459014892578e+00,2.501266002655029297e+00,0.000000000000000000e+00
2.645941543579101562e+01,2.530992126464843750e+01,3.344752120971679688e+01,4.197916793823242188e+01,7.707154846191406250e+01,2.850462722778320312e+01,5.691401290893554688e+01,5.754738235473632812e+01,3.239416885375976562e+01,5.173355865478515625e+01,3.999811553955078125e+01,2.201353263854980469e+01,4.061689758300781250e+01,9.462372779846191406e+00,9.703562736511230469e+00,0.000000000000000000e+00
3.517955780029296875e+01,3.068327903747558594e+01,3.489763259887695312e+01,5.802066421508789062e+01,7.313794708251953125e+01,2.640803527832031250e+01,6.452165222167968750e+01,6.266049194335937500e+01,3.662012863159179688e+01,5.298509216308593750e+01,6.073087692260742188e+01,4.793136978149414062e+01,3.749546051025390625e+01,2.909289360046386719e+01,7.102938842773437500e+01,0.000000000000000000e+00
4.043124008178710938e+01,4.474271392822265625e+01,2.753541183471679688e+01,7.384288024902343750e+01,7.209712982177734375e+01,4.951433944702148438e+01,7.023780822753906250e+01,7.586417388916015625e+01,8.190953063964843750e+01,5.153576660156250000e+01,8.498551940917968750e+01,7.396582794189453125e+01,2.863658332824707031e+01,7.829778289794921875e+01,7.837689971923828125e+01,0.000000000000000000e+00
4.171949005126953125e+01,4.540044784545898438e+01,3.072224807739257812e+01,8.549520111083984375e+01,7.915172576904296875e+01,7.699415588378906250e+01,7.591181945800781250e+01,9.351029968261718750e+01,7.456807708740234375e+01,5.706338119506835938e+01,1.016260299682617188e+02,6.584648895263671875e+01,3.531116104125976562e+01,1.040303802490234375e+02,5.691301345825195312e+01,0.000000000000000000e+00
4.057044601440429688e+01,4.266936874389648438e+01,3.088384437561035156e+01,8.618049621582031250e+01,6.042863464355468750e+01,5.865202331542968750e+01,7.961945343017578125e+01,7.736573028564453125e+01,8.032576751708984375e+01,6.070692443847656250e+01,9.440682983398437500e+01,6.998204040527343750e+01,3.505825805664062500e+01,1.008890686035156250e+02,6.009933853149414062e+01,0.000000000000000000e+00
4.250880432128906250e+01,4.125520324707031250e+01,3.197486495971679688e+01,8.967644500732421875e+01,6.432970428466796875e+01,7.150158691406250000e+01,8.374908447265625000e+01,8.328527069091796875e+01,7.852512359619140625e+01,6.506304931640625000e+01,1.015889434814453125e+02,6.755986785888671875e+01,3.667471694946289062e+01,1.117565689086914062e+02,5.256657791137695312e+01,0.000000000000000000e+00
4.582971572875976562e+01,4.142169189453125000e+01,2.858197212219238281e+01,9.254372406005859375e+01,7.233528900146484375e+01,8.008641052246093750e+01,8.424240112304687500e+01,8.853565979003906250e+01,7.736806488037109375e+01,6.584474945068359375e+01,1.031973648071289062e+02,6.870623779296875000e+01,3.865370941162109375e+01,1.130115585327148438e+02,5.225712585449218750e+01,0.000000000000000000e+00
4.079055404663085938e+01,4.386719512939453125e+01,2.882259941101074219e+01,9.552220153808593750e+01,7.162896728515625000e+01,8.538253784179687500e+01,8.914408111572265625e+01,8.699470520019531250e+01,8.021397399902343750e+01,7.139170074462890625e+01,1.005931625366210938e+02,7.164432525634765625e+01,4.283892059326171875e+01,1.116920547485351562e+02,5.491446304321289062e+01,0.000000000000000000e+00
4.153595733642578125e+01,4.224637222290039062e+01,2.607370376586914062e+01,9.928657531738281250e+01,7.013816070556640625e+01,8.744455718994140625e+01,9.328032684326171875e+01,9.016850280761718750e+01,7.982153320312500000e+01,7.434226989746093750e+01,1.024372100830078125e+02,7.042196655273437500e+01,4.472765350341796875e+01,1.120131912231445312e+02,5.661416625976562500e+01,0.000000000000000000e+00
3.861961746215820312e+01,3.783966064453125000e+01,1.777369499206542969e+01,1.023193664550781250e+02,6.865772247314453125e+01,8.432152557373046875e+01,9.585462951660156250e+01,8.905538177490234375e+01,7.766015625000000000e+01,7.808763122558593750e+01,1.014823074340820312e+02,6.988336944580078125e+01,4.923284149169921875e+01,1.079607543945312500e+02,6.041681671142578125e+01,0.000000000000000000e+00
4.455767059326171875e+01,4.001637649536132812e+01,2.277360725402832031e+01,1.029634475708007812e+02,6.972341918945312500e+01,9.007126617431640625e+01,9.707100677490234375e+01,9.069825744628906250e+01,7.687571716308593750e+01,7.850010681152343750e+01,1.015137939453125000e+02,6.983966827392578125e+01,4.754613876342773438e+01,1.103274230957031250e+02,5.853223800659179688e+01,0.000000000000000000e+00
4.050903701782226562e+01,4.176205825805664062e+01,2.664827728271484375e+01,1.039866180419921875e+02,6.551531219482421875e+01,8.914546203613281250e+01,1.000660629272460938e+02,8.587118530273437500e+01,8.243005371093750000e+01,8.325497436523437500e+01,9.687917327880859375e+01,7.399965667724609375e+01,5.608504867553710938e+01,1.046900863647460938e+02,6.571187591552734375e+01,0.000000000000000000e+00
4.173592758178710938e+01,3.873189163208007812e+01,1.662002182006835938e+01,1.056992645263671875e+02,6.595319366455078125e+01,8.394363403320312500e+01,1.004075927734375000e+02,8.892689514160156250e+01,8.002303314208984375e+01,8.059770202636718750e+01,1.032092666625976562e+02,6.874806213378906250e+01,5.060404586791992188e+01,1.042772903442382812e+02,6.644237518310546875e+01,0.000000000000000000e+00
